sku,brand,product_name,variant,perfume_type,gender,ml,barcode,sale_price,original_price,available,source_site,source_url,scraped_at
FLABLGOEDEDP100,FLAVIA,BLACK GOLD EDP 100 ML FOR MEN,,EDP,Hombre,100,,20000,35990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/black-gold-edp-100-ml-for-men-flavia,2026-05-29
ARMODPIPOEDP100,ARMAF,ODYSSEY PINK POP EDP 100 ML FOR WOMEN,,EDP,Mujer,100,,30000,49990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/odyssey-pink-pop-edp-100-ml-for-women-armaf,2026-05-29
ARMODLILUEDP100,ARMAF,ODYSSEY LICHI LUSH EDP 100 ML FOR WOMEN,,EDP,Mujer,100,,30000,49990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/odyssey-lichi-lush-edp-100-ml-for-women-armaf,2026-05-29
ARMODEADEUNK200,ARMAF,ODYSSEY EAU DE MONTAGNE  DEO 200 ML,,Unknown,Unknown,200,,3000,6990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/odyssey-eau-de-montagne-deo-200-ml-armaf,2026-05-29
ARMODBLFOUNK200,ARMAF,ODYSSEY BLACK FOREST DEO 200 ML UNISEX,,Unknown,Unisex,200,,3000,6990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/odyssey-black-forest-deo-200-ml-unisex-armaf,2026-05-29
RIIRIMOEDEDP100,RIIFFS,RIIFFS MOMENTO EDP 100 ML UNISEX,,EDP,Unisex,100,,24000,49990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/riiffs-momento-edp-100-ml-unisex-riiffs,2026-05-29
ZIMMARHEDEDP100,ZIMAYA,MAZAAJ RHYTHM EDP 100 ML UNISEX,,EDP,Unisex,100,,26000,49990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/mazaaj-rhythm-edp-100-ml-unisex-zimaya,2026-05-29
AFNAMDIEDEDP150,AFNAN,9 AM DIVE EDP 150 ML UNISEX,,EDP,Unisex,150,,39000,74990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/9-am-dive-edp-150-ml-unisex-afnan,2026-05-29
FORWROROMOEDP100,FOR WOMEN CHKOUDRA PRIVATE BLEND,ROYAL ROSE MOROCCO EDP 100 ML FOR WOMEN,,EDP,Mujer,100,,15000,39990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/royal-rose-morocco-edp-100-ml-for-women-chkoudra-private-blend,2026-05-29
PROSJICHFLEDP100,PROBADOR SIN TAPA JIMMY CHOO,JIMMY CHOO FLASH 100 ML EDP (TESTER,,EDP,Unknown,100,,28000,59990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/jimmy-choo-flash-100-ml-edp-tester-probador-sin-tapa-jimmy-choo,2026-05-29
